date,Open,High,Low,Close,Volume
2020-05-07 10:09:00,0.83,0.838,0.825,0.8301,298418.0
2020-05-07 10:10:00,0.8301,0.834,0.81,0.811,261272.0
2020-05-07 10:11:00,0.811,0.82,0.8101,0.819,380420.0
2020-05-07 10:12:00,0.81,0.83,0.81,0.81,645746.0
2020-05-07 10:13:00,0.81,0.819,0.8052,0.8169,222524.0
2020-05-07 10:14:00,0.817,0.8299,0.815,0.825,278242.0
2020-05-07 10:15:00,0.8254,0.84,0.825,0.834,470363.0
2020-05-07 10:16:00,0.834,0.8399,0.825,0.83,156548.0
2020-05-07 10:17:00,0.8251,0.838,0.82,0.82,154879.0
2020-05-07 10:18:00,0.82,0.83,0.82,0.8279,101322.0
2020-05-07 10:19:00,0.8299,0.835,0.8251,0.8346,65662.0
2020-05-07 10:20:00,0.8335,0.84,0.833,0.8332,393674.0
2020-05-07 10:21:00,0.8332,0.8497,0.8331,0.8458,224451.0
2020-05-07 10:22:00,0.847,0.8497,0.8361,0.838,241610.0
2020-05-07 10:23:00,0.8362,0.8487,0.83,0.839,99329.0
2020-05-07 10:24:00,0.8373,0.8469,0.828,0.8283,167116.0
2020-05-07 10:25:00,0.828,0.83,0.823,0.8274,62707.0
2020-05-07 10:26:00,0.8275,0.845,0.8248,0.845,174951.0
2020-05-07 10:27:00,0.8302,0.845,0.8302,0.845,46887.0
2020-05-07 10:28:00,0.843,0.8487,0.842,0.8476,69116.0
2020-05-07 10:29:00,0.8455,0.86,0.845,0.858,182249.0
2020-05-07 10:30:00,0.86,0.87,0.85,0.85,114580.0
2020-05-07 10:31:00,0.8455,0.8661,0.8455,0.866,149907.0
2020-05-07 10:32:00,0.8632,0.8728,0.8421,0.8631,212624.0
2020-05-07 10:33:00,0.8658,0.8658,0.8505,0.8551,40561.0
2020-05-07 10:34:00,0.8551,0.865,0.8503,0.8649,120320.0
2020-05-07 10:35:00,0.865,0.8717,0.8625,0.8651,214748.0
2020-05-07 10:36:00,0.8651,0.8718,0.865,0.8718,211978.0
2020-05-07 10:37:00,0.8718,0.8844,0.8718,0.88,341368.0
2020-05-07 10:38:00,0.8849,0.89,0.88,0.89,128253.0
2020-05-07 10:39:00,0.89,0.9,0.8881,0.8988,187619.0
2020-05-07 10:40:00,0.899,0.9087,0.8885,0.8893,323455.0
2020-05-07 10:41:00,0.8897,0.89,0.88,0.8865,81510.0
2020-05-07 10:42:00,0.8871,0.89,0.88,0.88,60559.0
2020-05-07 10:43:00,0.8879,0.8899,0.87,0.8746,134101.0
2020-05-07 10:44:00,0.8751,0.8866,0.8483,0.8501,261943.0
2020-05-07 10:45:00,0.855,0.87,0.8502,0.861,85088.0
2020-05-07 10:46:00,0.8611,0.87,0.8611,0.8635,28522.0
2020-05-07 10:47:00,0.8672,0.87,0.861,0.861,63012.0
2020-05-07 10:48:00,0.8611,0.87,0.8611,0.87,45163.0
2020-05-07 10:49:00,0.87,0.88,0.8699,0.87,65239.0
2020-05-07 10:50:00,0.8802,0.897,0.8768,0.8902,83627.0
2020-05-07 10:51:00,0.8936,0.8937,0.8868,0.8869,126349.0
2020-05-07 10:52:00,0.8869,0.89,0.8862,0.8893,79864.0
2020-05-07 10:53:00,0.89,0.915,0.8893,0.9149,235361.0
2020-05-07 10:54:00,0.9149,0.94,0.91,0.9308,313127.0
2020-05-07 10:55:00,0.9369,0.937,0.9238,0.9294,190001.0
2020-05-07 10:56:00,0.9299,0.9389,0.8985,0.9092,226499.0
2020-05-07 10:57:00,0.9051,0.91,0.902,0.9088,125212.0
2020-05-07 10:58:00,0.9088,0.9185,0.9087,0.9174,73752.0
2020-05-07 10:59:00,0.9174,0.935,0.9172,0.9325,165981.0
2020-05-07 11:00:00,0.93,0.94,0.91,0.92,170985.0
2020-05-07 11:01:00,0.9151,0.919,0.909,0.91,108060.0
2020-05-07 11:02:00,0.91,0.92,0.89,0.9,221223.0
2020-05-07 11:03:00,0.8969,0.9,0.89,0.8956,61946.0
2020-05-07 11:04:00,0.8943,0.9096,0.8943,0.907,79474.0
2020-05-07 11:05:00,0.9071,0.91,0.9,0.9,127218.0
2020-05-07 11:06:00,0.9002,0.9084,0.8598,0.8702,328545.0
2020-05-07 11:07:00,0.8701,0.8977,0.8685,0.8871,72981.0
2020-05-07 11:08:00,0.8893,0.8976,0.8866,0.887,88849.0
2020-05-07 11:09:00,0.8805,0.8867,0.8803,0.8816,52728.0
2020-05-07 11:10:00,0.8867,0.8867,0.88,0.8845,55679.0
2020-05-07 11:11:00,0.8802,0.8867,0.8802,0.8867,43758.0
2020-05-07 11:12:00,0.8867,0.8895,0.88,0.8895,55955.0
2020-05-07 11:13:00,0.8866,0.8896,0.88,0.884,72666.0
2020-05-07 11:14:00,0.8875,0.8883,0.8802,0.8862,19986.0
2020-05-07 11:15:00,0.8872,0.8882,0.88,0.8866,30006.0
2020-05-07 11:16:00,0.8867,0.8867,0.88,0.8801,30927.0
2020-05-07 11:17:00,0.8848,0.8848,0.881,0.8819,26465.0
2020-05-07 11:18:00,0.8823,0.8824,0.88,0.88,28438.0
2020-05-07 11:19:00,0.88,0.8801,0.88,0.88,42079.0
2020-05-07 11:20:00,0.8801,0.8824,0.88,0.8824,37077.0
2020-05-07 11:21:00,0.88,0.8966,0.88,0.8958,91946.0
2020-05-07 11:22:00,0.8968,0.922,0.8869,0.9052,171909.0
2020-05-07 11:23:00,0.9,0.91,0.9,0.91,58547.0
2020-05-07 11:24:00,0.9001,0.91,0.9,0.91,25001.0
2020-05-07 11:25:00,0.9099,0.91,0.9,0.9,50788.0
2020-05-07 11:26:00,0.9011,0.907,0.9011,0.9015,17300.0
2020-05-07 11:27:00,0.9016,0.91,0.9011,0.9032,51476.0
2020-05-07 11:28:00,0.91,0.91,0.9055,0.906,52891.0
2020-05-07 11:29:00,0.91,0.91,0.906,0.9099,47056.0
2020-05-07 11:30:00,0.9092,0.9178,0.8895,0.8932,65421.0
2020-05-07 11:31:00,0.8924,0.9,0.8924,0.8963,34515.0
2020-05-07 11:32:00,0.8963,0.8963,0.893,0.893,61324.0
2020-05-07 11:33:00,0.8919,0.893,0.8801,0.8803,48415.0
2020-05-07 11:34:00,0.8899,0.89,0.8802,0.8845,33641.0
2020-05-07 11:35:00,0.884,0.8897,0.884,0.8883,17627.0
2020-05-07 11:36:00,0.8885,0.8885,0.8846,0.8873,6205.0
2020-05-07 11:37:00,0.8873,0.8885,0.885,0.8885,16317.0
2020-05-07 11:38:00,0.8885,0.8885,0.8852,0.8885,15428.0
2020-05-07 11:39:00,0.89,0.9,0.89,0.9,50835.0
2020-05-07 11:40:00,0.8955,0.8965,0.89,0.8964,31405.0
2020-05-07 11:41:00,0.8965,0.8965,0.89,0.891,53711.0
2020-05-07 11:42:00,0.8901,0.8965,0.8899,0.8904,37257.0
2020-05-07 11:43:00,0.8903,0.8948,0.8852,0.8899,32322.0
2020-05-07 11:44:00,0.8884,0.89,0.8855,0.8877,15015.0
2020-05-07 11:45:00,0.8857,0.8899,0.88,0.88,62735.0
2020-05-07 11:46:00,0.8801,0.8801,0.88,0.8801,48887.0
2020-05-07 11:47:00,0.88,0.8801,0.86,0.86,204188.0
2020-05-07 11:48:00,0.86,0.869,0.85,0.8527,187204.0
2020-05-07 11:50:00,0.8432,0.85,0.8432,0.85,405353.0
2020-05-07 11:51:00,0.85,0.8575,0.8441,0.8464,136609.0
2020-05-07 11:52:00,0.8468,0.85,0.846,0.8494,77321.0
2020-05-07 11:53:00,0.847,0.8498,0.84,0.8415,73484.0
2020-05-07 11:54:00,0.845,0.8539,0.8414,0.8539,63083.0
2020-05-07 11:55:00,0.8539,0.869,0.8539,0.869,154662.0
2020-05-07 11:56:00,0.8688,0.8689,0.868,0.8685,28401.0
2020-05-07 11:57:00,0.8685,0.8685,0.868,0.868,65418.0
2020-05-07 11:58:00,0.868,0.8681,0.86,0.8663,48246.0
2020-05-07 11:59:00,0.8663,0.8674,0.86,0.86,50828.0
2020-05-07 12:00:00,0.86,0.87,0.86,0.86,23620.0
2020-05-07 12:01:00,0.8615,0.8668,0.8615,0.8668,17708.0
2020-05-07 12:02:00,0.8651,0.8672,0.8638,0.8668,24757.0
2020-05-07 12:03:00,0.8668,0.8668,0.8615,0.8644,20434.0
2020-05-07 12:04:00,0.8643,0.8643,0.8643,0.8643,24004.0
2020-05-07 12:05:00,0.8602,0.8644,0.86,0.86,45978.0
2020-05-07 12:06:00,0.86,0.8644,0.86,0.86,34561.0
2020-05-07 12:07:00,0.8603,0.8785,0.8583,0.8652,116783.0
2020-05-07 12:08:00,0.8622,0.865,0.85,0.855,44075.0
2020-05-07 12:09:00,0.855,0.86,0.85,0.85,56388.0
2020-05-07 12:10:00,0.8501,0.8501,0.8422,0.8428,43686.0
2020-05-07 12:11:00,0.841,0.86,0.835,0.85,125431.0
2020-05-07 12:12:00,0.853,0.853,0.833,0.833,101246.0
2020-05-07 12:13:00,0.833,0.85,0.833,0.8499,31143.0
2020-05-07 12:14:00,0.85,0.85,0.836,0.84,23260.0
2020-05-07 12:15:00,0.84,0.8499,0.84,0.8421,42756.0
2020-05-07 12:16:00,0.8421,0.8421,0.84,0.8418,18513.0
2020-05-07 12:17:00,0.8418,0.8419,0.8405,0.841,12079.0
2020-05-07 12:18:00,0.8411,0.8499,0.841,0.8499,54888.0
2020-05-07 12:19:00,0.8472,0.8499,0.847,0.848,19943.0
2020-05-07 12:20:00,0.8488,0.8499,0.835,0.8381,77080.0
2020-05-07 12:21:00,0.8361,0.84,0.8361,0.8386,21119.0
2020-05-07 12:22:00,0.8392,0.8412,0.8392,0.8411,31676.0
2020-05-07 12:23:00,0.8411,0.8412,0.8387,0.8402,36603.0
2020-05-07 12:24:00,0.84,0.845,0.8386,0.8387,26253.0
2020-05-07 12:25:00,0.8394,0.845,0.8386,0.8449,24166.0
2020-05-07 12:26:00,0.8431,0.845,0.838,0.838,55530.0
2020-05-07 12:27:00,0.84,0.845,0.8369,0.8425,54552.0
2020-05-07 12:28:00,0.844,0.8449,0.84,0.8448,46920.0
2020-05-07 12:29:00,0.84,0.845,0.84,0.845,47791.0
2020-05-07 12:30:00,0.845,0.85,0.8438,0.8485,37759.0
2020-05-07 12:31:00,0.85,0.8633,0.8485,0.8633,67937.0
2020-05-07 12:32:00,0.8618,0.865,0.86,0.865,58609.0
2020-05-07 12:33:00,0.865,0.8651,0.8614,0.8614,42576.0
2020-05-07 12:34:00,0.8614,0.865,0.8562,0.8562,19494.0
2020-05-07 12:35:00,0.8622,0.8706,0.8501,0.8515,60637.0
2020-05-07 12:36:00,0.8511,0.86,0.85,0.853,55102.0
2020-05-07 12:37:00,0.8529,0.853,0.85,0.8503,19244.0
2020-05-07 12:38:00,0.8504,0.857,0.8503,0.8569,23373.0
2020-05-07 12:39:00,0.857,0.857,0.8524,0.8544,25954.0
2020-05-07 12:40:00,0.8524,0.8524,0.85,0.8508,36900.0
2020-05-07 12:41:00,0.851,0.851,0.85,0.851,52381.0
2020-05-07 12:42:00,0.851,0.8566,0.85,0.8546,28304.0
2020-05-07 12:43:00,0.8546,0.86,0.85,0.85,19317.0
2020-05-07 12:44:00,0.8504,0.858,0.8504,0.856,22655.0
2020-05-07 12:45:00,0.856,0.858,0.85,0.8505,43731.0
2020-05-07 12:46:00,0.858,0.858,0.8505,0.8578,15680.0
2020-05-07 12:47:00,0.86,0.87,0.86,0.86,15606.0
2020-05-07 12:48:00,0.8555,0.8555,0.851,0.8543,5487.0
2020-05-07 12:49:00,0.8544,0.8595,0.8531,0.8595,20338.0
2020-05-07 12:50:00,0.8594,0.86,0.8594,0.8599,25049.0
2020-05-07 12:51:00,0.86,0.86,0.8599,0.86,9438.0
2020-05-07 12:52:00,0.86,0.86,0.8599,0.86,24570.0
2020-05-07 12:53:00,0.86,0.8699,0.86,0.8648,56241.0
2020-05-07 12:54:00,0.8649,0.87,0.8628,0.8649,35107.0
2020-05-07 12:55:00,0.8649,0.87,0.8649,0.865,75516.0
2020-05-07 12:56:00,0.87,0.89,0.87,0.87,38839.0
2020-05-07 12:57:00,0.8797,0.8797,0.87,0.8762,16110.0
2020-05-07 12:58:00,0.8782,0.8869,0.8768,0.8801,85107.0
2020-05-07 12:59:00,0.8803,0.8882,0.8782,0.8803,31491.0
2020-05-07 13:00:00,0.88,0.88,0.88,0.88,21080.0
2020-05-07 13:01:00,0.879,0.8791,0.8705,0.8748,56917.0
2020-05-07 13:02:00,0.8734,0.874,0.871,0.871,20669.0
2020-05-07 13:03:00,0.873,0.875,0.865,0.87,50587.0
2020-05-07 13:04:00,0.868,0.87,0.868,0.8692,11758.0
2020-05-07 13:05:00,0.8682,0.87,0.86,0.86,67258.0
2020-05-07 13:06:00,0.8703,0.8785,0.8686,0.8703,11460.0
2020-05-07 13:07:00,0.8704,0.8784,0.8642,0.8654,30815.0
2020-05-07 13:08:00,0.8614,0.865,0.8609,0.8634,14130.0
2020-05-07 13:09:00,0.8649,0.865,0.8626,0.8645,8383.0
2020-05-07 13:10:00,0.8644,0.865,0.86,0.8611,15504.0
2020-05-07 13:11:00,0.8636,0.8636,0.852,0.858,31447.0
2020-05-07 13:12:00,0.858,0.86,0.858,0.859,10747.0
2020-05-07 13:13:00,0.8591,0.86,0.857,0.8571,32394.0
2020-05-07 13:14:00,0.8571,0.858,0.8563,0.8571,30696.0
2020-05-07 13:15:00,0.8571,0.858,0.857,0.858,17544.0
2020-05-07 13:16:00,0.8578,0.8645,0.8576,0.86,46092.0
2020-05-07 13:17:00,0.861,0.8645,0.8594,0.8594,49825.0
2020-05-07 13:18:00,0.8645,0.8645,0.8601,0.8631,5280.0
2020-05-07 13:19:00,0.863,0.8644,0.8594,0.8598,43946.0
2020-05-07 13:20:00,0.8598,0.869,0.8594,0.8622,26804.0
2020-05-07 13:21:00,0.8623,0.8689,0.86,0.8687,55933.0
2020-05-07 13:22:00,0.8687,0.8687,0.8623,0.8654,26039.0
2020-05-07 13:23:00,0.864,0.8655,0.8594,0.8627,44369.0
2020-05-07 13:24:00,0.8626,0.8675,0.8594,0.8675,41342.0
2020-05-07 13:25:00,0.8668,0.867,0.8614,0.8669,19413.0
2020-05-07 13:26:00,0.8669,0.867,0.8646,0.866,15678.0
2020-05-07 13:27:00,0.8657,0.866,0.8646,0.865,13466.0
2020-05-07 13:28:00,0.8646,0.865,0.8575,0.865,31323.0
2020-05-07 13:29:00,0.865,0.87,0.8607,0.87,98782.0
2020-05-07 13:30:00,0.8687,0.87,0.865,0.8675,18703.0
2020-05-07 13:31:00,0.87,0.87,0.865,0.8654,22236.0
2020-05-07 13:32:00,0.8698,0.87,0.8654,0.8695,8625.0
2020-05-07 13:33:00,0.8678,0.87,0.86,0.8661,29552.0
2020-05-07 13:34:00,0.8631,0.87,0.8631,0.8692,26775.0
2020-05-07 13:35:00,0.8663,0.87,0.865,0.8666,9115.0
2020-05-07 13:36:00,0.8665,0.868,0.8665,0.8679,10618.0
2020-05-07 13:37:00,0.868,0.87,0.8679,0.8699,9752.0
2020-05-07 13:38:00,0.87,0.87,0.868,0.87,7854.0
2020-05-07 13:39:00,0.8695,0.879,0.869,0.879,47126.0
2020-05-07 13:40:00,0.879,0.879,0.8719,0.8777,8845.0
2020-05-07 13:41:00,0.8771,0.8777,0.876,0.8777,26677.0
2020-05-07 13:42:00,0.8771,0.8777,0.8765,0.8765,6420.0
2020-05-07 13:43:00,0.8766,0.8766,0.8725,0.873,24406.0
2020-05-07 13:44:00,0.8729,0.873,0.872,0.872,10049.0
2020-05-07 13:45:00,0.8725,0.8729,0.87,0.8726,33542.0
2020-05-07 13:46:00,0.8726,0.8726,0.87,0.8725,18967.0
2020-05-07 13:47:00,0.8725,0.8725,0.87,0.8701,13094.0
2020-05-07 13:48:00,0.8701,0.8701,0.8699,0.8699,19939.0
2020-05-07 13:49:00,0.8699,0.8699,0.8674,0.8681,12849.0
2020-05-07 13:50:00,0.8681,0.8681,0.8674,0.8681,8046.0
2020-05-07 13:51:00,0.8681,0.8725,0.868,0.8725,34586.0
2020-05-07 13:52:00,0.8725,0.8766,0.87,0.8758,16174.0
2020-05-07 13:53:00,0.8766,0.8766,0.875,0.8764,38085.0
2020-05-07 13:54:00,0.8757,0.8764,0.8757,0.8763,8034.0
2020-05-07 13:55:00,0.88,0.88,0.88,0.88,15391.0
2020-05-07 13:56:00,0.8764,0.8764,0.875,0.8763,12605.0
2020-05-07 13:57:00,0.8763,0.8763,0.875,0.876,10307.0
2020-05-07 13:58:00,0.876,0.876,0.8755,0.8759,11743.0
2020-05-07 13:59:00,0.876,0.88,0.8755,0.88,139358.0
2020-05-07 14:00:00,0.88,0.88,0.88,0.88,22279.0
2020-05-07 14:01:00,0.8764,0.88,0.8764,0.8785,30990.0
2020-05-07 14:02:00,0.8799,0.88,0.877,0.88,30844.0
2020-05-07 14:03:00,0.88,0.888,0.879,0.8867,105205.0
2020-05-07 14:04:00,0.888,0.89,0.886,0.8899,69743.0
2020-05-07 14:05:00,0.89,0.895,0.8895,0.8934,25647.0
2020-05-07 14:06:00,0.8933,0.8999,0.89,0.8959,220649.0
2020-05-07 14:07:00,0.8929,0.899,0.8902,0.898,58581.0
2020-05-07 14:08:00,0.898,0.899,0.89,0.8947,32900.0
2020-05-07 14:09:00,0.8947,0.8961,0.8899,0.8961,72349.0
2020-05-07 14:10:00,0.8936,0.8961,0.89,0.8901,73889.0
2020-05-07 14:11:00,0.89,0.8959,0.89,0.8959,15328.0
2020-05-07 14:12:00,0.8959,0.8999,0.8951,0.8998,20144.0
2020-05-07 14:13:00,0.8998,0.8998,0.89,0.895,33953.0
2020-05-07 14:14:00,0.8906,0.895,0.8901,0.8938,32865.0
2020-05-07 14:15:00,0.8949,0.8949,0.8902,0.8925,22237.0
2020-05-07 14:16:00,0.8905,0.9036,0.8889,0.8954,100856.0
2020-05-07 14:17:00,0.895,0.895,0.89,0.8939,9901.0
2020-05-07 14:18:00,0.894,0.895,0.891,0.891,15634.0
2020-05-07 14:19:00,0.894,0.895,0.893,0.894,6531.0
2020-05-07 14:20:00,0.8939,0.895,0.8935,0.894,38131.0
2020-05-07 14:21:00,0.8949,0.899,0.8949,0.899,29687.0
2020-05-07 14:22:00,0.899,0.9,0.898,0.9,440616.0
2020-05-07 14:23:00,0.9,0.9,0.8999,0.9,50573.0
2020-05-07 14:24:00,0.9,0.9,0.892,0.895,84692.0
2020-05-07 14:25:00,0.893,0.9,0.893,0.9,146727.0
2020-05-07 14:26:00,0.908,0.918,0.901,0.918,95163.0
2020-05-07 14:27:00,0.92,0.93,0.91,0.91,155874.0
2020-05-07 14:28:00,0.9146,0.92,0.91,0.9179,245345.0
2020-05-07 14:29:00,0.9142,0.9252,0.9071,0.9102,129969.0
2020-05-07 14:30:00,0.9103,0.9275,0.9089,0.9193,71165.0
2020-05-07 14:31:00,0.919,0.919,0.908,0.908,161980.0
2020-05-07 14:32:00,0.9103,0.9239,0.9088,0.9103,174023.0
2020-05-07 14:33:00,0.91,0.91,0.9,0.9075,88317.0
2020-05-07 14:34:00,0.9075,0.9075,0.9,0.9025,114749.0
2020-05-07 14:35:00,0.9049,0.905,0.9,0.905,25188.0
2020-05-07 14:36:00,0.904,0.91,0.9038,0.9085,27041.0
2020-05-07 14:37:00,0.9092,0.91,0.907,0.9079,49438.0
2020-05-07 14:38:00,0.908,0.9172,0.9071,0.9101,122155.0
2020-05-07 14:39:00,0.9099,0.925,0.9069,0.9249,175894.0
2020-05-07 14:40:00,0.9213,0.94,0.9212,0.9354,157543.0
2020-05-07 14:41:00,0.9354,0.94,0.9331,0.94,93548.0
2020-05-07 14:42:00,0.94,0.94,0.91,0.9137,224115.0
2020-05-07 14:43:00,0.9128,0.9399,0.9128,0.92,112772.0
2020-05-07 14:44:00,0.92,0.93,0.9176,0.9254,71436.0
2020-05-07 14:45:00,0.93,0.95,0.93,0.94,123272.0
2020-05-07 14:46:00,0.924,0.9399,0.924,0.935,122463.0
2020-05-07 14:47:00,0.9349,0.9495,0.9335,0.948,141785.0
2020-05-07 14:48:00,0.9478,0.949,0.94,0.948,143812.0
2020-05-07 14:49:00,0.9462,0.9682,0.9462,0.9603,262098.0
2020-05-07 14:50:00,0.9681,0.98,0.9644,0.9788,346376.0
2020-05-07 14:51:00,0.9789,0.9789,0.96,0.9645,311035.0
2020-05-07 14:52:00,0.9672,0.9762,0.949,0.9604,297660.0
2020-05-07 14:53:00,0.955,0.9698,0.951,0.9649,179644.0
2020-05-07 14:54:00,0.9645,0.974,0.9634,0.97,114325.0
2020-05-07 14:55:00,0.9704,0.9945,0.9617,0.9702,332090.0
2020-05-07 14:56:00,0.9702,0.9867,0.9682,0.9682,175768.0
2020-05-07 14:57:00,0.9649,0.968,0.9499,0.95,174454.0
2020-05-07 14:58:00,0.95,0.9593,0.9436,0.9511,68321.0
2020-05-07 14:59:00,0.9511,0.969,0.95,0.9589,85257.0
2020-05-07 15:00:00,0.96,0.97,0.95,0.97,70293.0
2020-05-07 15:01:00,0.9689,0.969,0.9649,0.9688,20802.0
2020-05-07 15:02:00,0.9685,0.9793,0.965,0.9793,114132.0
2020-05-07 15:03:00,0.9792,0.988,0.963,0.9651,271065.0
2020-05-07 15:04:00,0.965,0.98,0.9629,0.97,193358.0
2020-05-07 15:05:00,0.9752,0.978,0.965,0.9697,76391.0
2020-05-07 15:06:00,0.9692,0.9769,0.9686,0.9748,62888.0
2020-05-07 15:07:00,0.9748,0.98,0.9745,0.9795,51727.0
2020-05-07 15:08:00,0.98,1.0,0.98,0.98,162435.0
2020-05-07 15:09:00,0.9797,0.989,0.9775,0.9888,122443.0
2020-05-07 15:10:00,0.9893,0.9983,0.9892,0.9894,148044.0
2020-05-07 15:11:00,0.9852,0.989,0.9801,0.9869,38083.0
2020-05-07 15:12:00,0.985,0.99,0.985,0.99,103705.0
2020-05-07 15:13:00,0.99,0.9955,0.9861,0.995,275530.0
2020-05-07 15:14:00,0.9941,1.0197,0.8986,0.9204,1020433.0
2020-05-07 15:15:00,0.92,0.9652,0.92,0.9399,429993.0
2020-05-07 15:16:00,0.94,0.9581,0.9358,0.9502,192652.0
2020-05-07 15:17:00,0.9502,0.966,0.9475,0.9652,217298.0
2020-05-07 15:18:00,0.9603,0.9693,0.9491,0.9502,76834.0
2020-05-07 15:19:00,0.9552,0.9676,0.9119,0.9146,337784.0
2020-05-07 15:20:00,0.9257,0.9299,0.92,0.9289,137913.0
2020-05-07 15:21:00,0.9286,0.935,0.9241,0.9244,216164.0
2020-05-07 15:22:00,0.935,0.935,0.9126,0.919,91552.0
2020-05-07 15:23:00,0.9127,0.929,0.9069,0.9069,137666.0
2020-05-07 15:24:00,0.9064,0.9185,0.8985,0.9098,394751.0
2020-05-07 15:25:00,0.9047,0.9294,0.9001,0.9207,152095.0
2020-05-07 15:26:00,0.92,0.93,0.92,0.92,95137.0
2020-05-07 15:27:00,0.9196,0.9196,0.914,0.9175,72360.0
2020-05-07 15:28:00,0.9196,0.93,0.9194,0.9247,60372.0
2020-05-07 15:29:00,0.926,0.94,0.9244,0.9329,119406.0
2020-05-07 15:30:00,0.94,0.94,0.93,0.9351,101037.0
2020-05-07 15:31:00,0.9352,0.94,0.9304,0.935,31673.0
2020-05-07 15:32:00,0.9305,0.935,0.917,0.917,241019.0
2020-05-07 15:33:00,0.9171,0.9193,0.9025,0.9053,141156.0
2020-05-07 15:34:00,0.9053,0.91,0.9052,0.9095,101700.0
2020-05-07 15:35:00,0.9091,0.918,0.9091,0.9174,48545.0
2020-05-07 15:36:00,0.9171,0.9242,0.91,0.9174,164509.0
2020-05-07 15:37:00,0.9174,0.9199,0.9101,0.9101,89187.0
2020-05-07 15:38:00,0.9139,0.9175,0.91,0.9171,20302.0
2020-05-07 15:39:00,0.9163,0.9257,0.9003,0.9051,81560.0
2020-05-07 15:40:00,0.9048,0.9048,0.882,0.8849,185014.0
2020-05-07 15:41:00,0.8839,0.8935,0.8612,0.8685,401964.0
2020-05-07 15:42:00,0.87,0.88,0.8663,0.8715,212995.0
2020-05-07 15:43:00,0.8728,0.882,0.87,0.877,166363.0
2020-05-07 15:44:00,0.88,0.89,0.88,0.88,106307.0
2020-05-07 15:45:00,0.8727,0.879,0.87,0.8732,134146.0
2020-05-07 15:46:00,0.8787,0.88,0.8731,0.8766,38771.0
2020-05-07 15:47:00,0.8789,0.879,0.8767,0.878,74072.0
2020-05-07 15:48:00,0.8789,0.8789,0.8701,0.8725,184203.0
2020-05-07 15:49:00,0.8747,0.8749,0.8501,0.8501,189429.0
2020-05-07 15:50:00,0.8505,0.8663,0.838,0.8503,480781.0
2020-05-07 15:51:00,0.844,0.8573,0.84,0.8555,270998.0
2020-05-07 15:52:00,0.8555,0.8647,0.849,0.859,174184.0
2020-05-07 15:53:00,0.86,0.88,0.86,0.86,189747.0
2020-05-07 15:54:00,0.861,0.889,0.861,0.8845,151816.0
2020-05-07 15:55:00,0.886,0.889,0.88,0.885,113674.0
2020-05-07 15:56:00,0.8829,0.8917,0.8428,0.8703,254667.0
2020-05-07 15:57:00,0.8538,0.878,0.8436,0.8502,135490.0
2020-05-07 15:58:00,0.8491,0.8574,0.8372,0.8431,218989.0
2020-05-07 15:59:00,0.84,0.8402,0.827,0.8301,380839.0
2020-05-07 16:00:00,0.83,0.84,0.82,0.84,649420.0
2020-05-08 09:31:00,0.57,0.63,0.55,0.59,5058469.0
2020-05-08 09:32:00,0.59,0.6098,0.59,0.6098,259856.0
2020-05-08 09:33:00,0.5802,0.5884,0.58,0.5816,727200.0
2020-05-08 09:34:00,0.5817,0.61,0.5816,0.608,887658.0
2020-05-08 09:35:00,0.6016,0.6178,0.6016,0.6155,224838.0
2020-05-08 09:36:00,0.6151,0.6234,0.5759,0.5801,591181.0
2020-05-08 09:37:00,0.5889,0.5958,0.5767,0.5814,503591.0
2020-05-08 09:38:00,0.5805,0.5945,0.5803,0.585,314342.0
2020-05-08 09:39:00,0.5847,0.6023,0.5821,0.6,276244.0
2020-05-08 09:40:00,0.61,0.61,0.6,0.6,111120.0
2020-05-08 09:41:00,0.595,0.6,0.59,0.5937,139203.0
2020-05-08 09:42:00,0.593,0.6,0.5891,0.5948,141286.0
2020-05-08 09:43:00,0.5949,0.6,0.593,0.598,95732.0
2020-05-08 09:44:00,0.595,0.598,0.59,0.595,274387.0
2020-05-08 09:45:00,0.5951,0.5951,0.5901,0.5902,58774.0
2020-05-08 09:46:00,0.5949,0.5949,0.5874,0.592,152396.0
2020-05-08 09:47:00,0.5916,0.5972,0.5805,0.5813,302226.0
2020-05-08 09:48:00,0.5855,0.5916,0.5813,0.5828,117175.0
2020-05-08 09:49:00,0.5802,0.581,0.5752,0.5752,146579.0
2020-05-08 09:50:00,0.5794,0.594,0.5752,0.59,174966.0
2020-05-08 09:51:00,0.5817,0.59,0.581,0.5874,61216.0
2020-05-08 09:52:00,0.5899,0.5933,0.587,0.59,127970.0
2020-05-08 09:53:00,0.59,0.598,0.59,0.5969,129258.0
2020-05-08 09:54:00,0.5969,0.598,0.5933,0.598,101328.0
2020-05-08 09:55:00,0.5968,0.6109,0.5957,0.5963,447040.0
2020-05-08 09:56:00,0.5911,0.5916,0.5835,0.5887,91403.0
2020-05-08 09:57:00,0.5837,0.6,0.5836,0.5931,57355.0
2020-05-08 09:58:00,0.5931,0.5931,0.585,0.585,61114.0
2020-05-08 09:59:00,0.59,0.6,0.59,0.59,50184.0
2020-05-08 10:00:00,0.59,0.59,0.58,0.59,205606.0
2020-05-08 10:01:00,0.59,0.5957,0.5808,0.5852,218556.0
2020-05-08 10:02:00,0.59,0.59,0.58,0.58,127586.0
2020-05-08 10:03:00,0.577,0.5786,0.576,0.576,96741.0
2020-05-08 10:04:00,0.5772,0.58,0.576,0.5767,99036.0
